stop_name	stop_lat	stop_lon
EAST ST OPP EULA	40.487885	-80.013812
EAST ST AT #3716	40.487909	-80.012637
BUTLER ST AT #6618	40.489524	-79.929562
FREEPORT RD OPP CENTER	40.489986	-79.905418
BUTLER ST OPP #6720	40.489579	-79.927804
WINHURST ST AT CALIFORNIA	40.487367	-80.044946
ISLAND AVE OPP KIERSKI CABINETS	40.486742	-80.076335
EAST ST AT EULA	40.487984	-80.013792
WINHURST ST AT CALIFORNIA FS	40.487378	-80.04481
DELEFIELD AVE AT ST MARGARET'S DR	40.490217	-79.897141
BUTLER ST OPP #6618	40.489623	-79.92962
FREEPORT RD AT CENTER (ASPINWALL)	40.490081	-79.905329
PERRYSVILLE AVE AT #3820	40.488001	-80.01629
ISLAND AVE AT KIERSKI CABINETS	40.486854	-80.076277
EVERGREEN RD AT DAVID	40.488903	-79.972218
BRIGHTON RD AT PERROTT	40.487595	-80.040458
MIDDLETOWN RD AT PORTER HOLLOW	40.486309	-80.10642
CAMBRONNE ST AT BRIGHTON	40.487628	-80.041148
EVERGREEN RD OPP BAYTREE	40.488297	-80.010044
PERRYSVILLE AVE AT #3835	40.488236	-80.016877
CAMBRONNE ST AT CHELLIS	40.487816	-80.042265
EVERGREEN RD AT EMMA	40.489244	-79.972242
HERBST RD AT MARY	40.486406	-80.117577
CAMBRONNE ST AT CHELLIS	40.487946	-80.042279
HERBST RD OPP AGNES	40.486523	-80.113903
FREEPORT RD OPP WESTERN	40.490599	-79.907627
EAST ST AT #3825	40.488528	-80.016226
EVERGREEN RD AT BAYTREE	40.488644	-80.010425
FREEPORT RD OPP ALPHA (RIDC PARK)	40.491423	-79.865808
EAST ST AT #3834	40.488598	-80.016136
KENDALL AVE OPP WATSON	40.48792	-80.052036
FREEPORT RD AT WESTERN	40.490738	-79.907454
OHIO RIVER BLVD OPP SHILOH	40.487901	-80.056581
COLBY ST AT CHAPIN	40.488898	-80.006715
OHIO RIVER BLVD AT SHILOH	40.487932	-80.056346
ALPHA DR AT FREEPORT (BLAWNOX)	40.491616	-79.866106
FREEPORT RD AT ALPHA (RIDC PARK)	40.491692	-79.865789
ALPHA DR AT FREEPORT FS (RIDC PARK)	40.4917	-79.865925
HERBST RD OPP GRANT	40.486872	-80.115197
MT TROY RD OPP KLEMENTINA	40.489388	-79.992382
ALPHA DR AT VERIZON	40.491744	-79.870193
WINHURST ST AT CAMBRONNE	40.488453	-80.043664
CHAPIN ST AT COLBY	40.48926	-80.006559
FREEPORT RD AT CENTER FS (BLAWNOX)	40.491948	-79.864808
MT TROY RD AT KLEMENTINA	40.489544	-79.992454
GRANT ST OPP LAUREL	40.488383	-80.053051
CAMBRONNE ST AT WINHURST	40.488598	-80.043461
FREEPORT RD AT CENTER (BLAWNOX)	40.492075	-79.864825
PERRYSVILLE AVE AT PERRY ACADEMY	40.489253	-80.018313
HERBST RD AT ROSE FS	40.487269	-80.1184
EAST ST AT PERRYSVILLE FS	40.48933	-80.017926
PERRYSVILLE AVE AT EAST	40.489339	-80.018184
EVERGREEN RD AT FRANKLIN	40.490257	-79.971696
EAST ST AT PERRYSVILLE	40.489375	-80.017917
EVERGREEN RD OPP FRANKLIN	40.490306	-79.971849
OHIO RIVER BLVD OPP #4401 (STEPS)	40.488698	-80.05767
CHAPIN ST AT #354	40.48979	-80.004729
GRANT ST AT WOODLAWN	40.488904	-80.052385
KENDALL AVE AT CRAWFORD	40.488945	-80.050773
OHIO RIVER BLVD AT #4401	40.488831	-80.05761
MIDDLETOWN RD OPP EHLE #1	40.48792	-80.106982
LINCOLN AVE AT BURNSIDE FS	40.48914	-80.047086
RAMAGE RD AT CHARLEMMA	40.490036	-80.003031
FREEPORT RD AT BLAW	40.492758	-79.863056
ALPHA DR OPP #235 (ABBOTT BLDG)	40.492658	-79.86905
ALPHA DR OPP #232 (AXSYS TECH)	40.492666	-79.869079
RAMAGE RD AT CHARLEMMA	40.490136	-80.003403
FREEPORT RD AT ORIGINAL MATTRESS FACTORY	40.491942	-79.908959
ALPHA DR AT #232 (PALOMAR TECH)	40.492743	-79.870378
ALPHA DR OPP VERIZON	40.492768	-79.869446
EVERGREEN RD AT SEAVEY	40.490893	-79.971777
FREEPORT RD OPP BLAW	40.492941	-79.863017
SEAVEY RD AT EVERGREEN	40.49093	-79.971458
MT TROY RD AT HOFFMAN	40.490601	-79.991963
ISLAND AVE OPP GLENN	40.488895	-80.079446
GRANT ST OPP JEFFERSON	40.489469	-80.051652
ISLAND AVE AT GLENN	40.48893	-80.079265
SEAVEY RD AT ELBE	40.491073	-79.970329
PERRYSVILLE AVE AT BONVUE FS	40.490161	-80.018433
MT TROY RD OPP HOFFMAN	40.490738	-79.992113
KENDALL AVE AT DAVIS	40.489655	-80.049906
PERRYSVILLE AVE OPP FRANKLIN	40.490298	-80.01869
RAMAGE RD OPP CHERRYWOOD	40.490662	-80.000191
RAMAGE RD AT CHERRYWOOD FS	40.490737	-80.00006
EVERGREEN RD OPP GRIBBLE	40.490566	-80.010547
EVERGREEN RD AT GRIBBLE	40.490593	-80.010875
LINCOLN AVE AT KESWICK	40.489952	-80.047683
GRANT ST AT DAVIS	40.490231	-80.050678
FREEPORT RD AT MAPLE	40.493911	-79.860828
FREEPORT RD AT MCKINLEY	40.494019	-79.860862
EVERGREEN RD OPP HAWTHORNE	40.492031	-79.973289
EVERGREEN RD AT HAWTHORNE	40.492045	-79.973048
PERRYSVILLE AVE OPP WALDORF	40.491208	-80.02015
PERRYSVILLE AVE AT WALDORF FS	40.491237	-80.019884
MAIN ST OPP 23RD	40.493316	-79.914469
GRANT ST AT WASHINGTON	40.490747	-80.050006
BUTLER ST OPP ANN	40.492719	-79.949219
MT TROY RD AT #3735	40.491882	-79.993924
BUTLER ST AT ANN	40.492802	-79.949254
MAIN ST AT 23RD	40.493505	-79.914293
DELAFIELD AVE AT VALLEY	40.493838	-79.896625
LINCOLN AVE AT KENDALL	40.490941	-80.04831
HERBST RD AT VIGNE	40.489534	-80.119552
MAIN ST OPP 21ST	40.493613	-79.915985
MT TROY RD AT #3802	40.49216	-79.994
MIDDLETOWN RD AT LONG VALLEY	40.489937	-80.109044
FREEPORT RD OPP CABLE	40.494776	-79.85898
MAIN ST AT 21ST	40.493738	-79.915716
EVERGREEN RD AT HARPEN	40.491943	-80.011039
FREEPORT RD AT CABLE	40.494941	-79.859008
EVERGREEN RD AT HARPEN	40.492096	-80.011402
RAMAGE RD AT SPRING GARDEN	40.492502	-79.996322
MAIN ST OPP 19TH	40.494003	-79.918109
ALPHA DR AT #310 (AG MAURO)	40.494977	-79.86724
LINCOLN AVE AT STRAW	40.491581	-80.047706
MAIN ST AT 19TH	40.49409	-79.917901
EVERGREEN RD AT NORTH AVE FS	40.493062	-79.974932
BUTLER ST AT #188	40.493612	-79.947739
BUTLER ST AT WASHINGTON (PARKER)	40.493612	-79.947989
MIDDLETOWN RD OPP EHLE #2	40.490468	-80.110621
EVERGREEN RD OPP NORTH	40.493251	-79.975023
MAIN ST AT #1841	40.494316	-79.919957
ALPHA DR AT #301(SPINNAKER)	40.495314	-79.86783
PARKER ST AT #90	40.493755	-79.952091
MAIN ST AT #1113	40.494197	-79.930468
PARKER ST OPP #90	40.493821	-79.951981
PARKER ST AT #120	40.493781	-79.954327
PARKER ST AT #72	40.493857	-79.950592
MAIN ST OPP 13TH	40.494264	-79.929549
GRANT ST AT LINCOLN	40.491964	-80.048439
PARKER ST AT WASHINGTON	40.493913	-79.948714
MAIN ST AT #1834	40.494454	-79.92025
MAIN ST AT #1201	40.494302	-79.93077
MAIN ST AT #1102	40.494301	-79.930827
PARKER ST OPP #74	40.493958	-79.950065
HJ HEINZ CENTER (VA HOSP)	40.495135	-79.888835
MAIN ST AT 13TH	40.494397	-79.929345
OHIO RIVER BLVD OPP RIVERVIEW	40.491843	-80.06155
MAIN ST OPP 14TH	40.494444	-79.927559
MAIN ST OPP 18TH	40.494557	-79.921889
PERRYSVILLE AVE AT VINCETON	40.492659	-80.021613
MAIN ST AT 18TH	40.494617	-79.921522
MAIN ST OPP 15TH	40.49453	-79.92659
MAIN ST OPP 17TH	40.494598	-79.923471
MAIN ST AT 14TH	40.494526	-79.927417
OHIO RIVER BLVD AT RIVERVIEW FS	40.491933	-80.061404
MAIN ST AT 15TH	40.494561	-79.926185
HAWTHORNE RD AT MT ALVERNIA	40.493767	-79.969792
MAIN ST OPP 16TH	40.494627	-79.92518
MAIN ST OPP CANAL	40.494499	-79.932324
BASCOM ST AT PERRYSVILLE	40.492789	-80.022307
BUTLER ST AT ISABELLA	40.494252	-79.946641
MT TROY RD AT GEYER	40.493355	-79.994731
MAIN ST OPP 9TH	40.494541	-79.933734
BUTLER ST OPP ISABELLA	40.49432	-79.945433
MAIN ST AT 16TH	40.494717	-79.925173
PERRYSVILLE AVE AT BASCOM	40.492861	-80.021944
MAIN ST AT CANAL	40.494599	-79.932065
MAIN ST AT #1704	40.494777	-79.923194
MAIN ST AT ALI	40.494555	-79.935257
SEAVEY RD AT PARKER	40.494033	-79.96331
LINCOLN AVE AT BRYANT FS	40.492393	-80.049261
BASCOM ST AT PERRYSVILLE FS	40.492937	-80.022287
PARKER ST AT #407	40.494146	-79.961163
MAIN ST AT 9TH	40.494676	-79.9336
KOHLER ST AT PARKER	40.494202	-79.958656
KOHLER ST AT PARKER FS	40.494202	-79.958769
MAIN ST AT 8TH	40.494685	-79.934345
FREEPORT RD AT HUMBOLDT	40.496125	-79.857183
PARKER ST OPP HILL	40.494272	-79.956611
PARKER ST AT SOOSE	40.494152	-79.963159
MAIN ST AT 6TH	40.494701	-79.935664
PARKER ST AT #408	40.494225	-79.961058
MT TROY RD AT GEYER	40.493577	-79.995011
PARKER ST AT HILL	40.494336	-79.956451
LINCOLN AVE AT BRYANT	40.492544	-80.04928
PARKER ST AT KLOPHER	40.494317	-79.958613
LINCOLN AVE AT BRYANT	40.492554	-80.04939
MAIN ST AT 6TH	40.494753	-79.936172
MCKNIGHT RD AT EVERGREEN	40.493348	-80.011393
SOOSE RD AT PARKER	40.494293	-79.96331
FREEPORT RD AT HUMBOLDT	40.496309	-79.857146
KOHLER ST AT PARKER	40.494417	-79.958774
MCKNIGHT RD OPP EVERGREEN	40.493519	-80.011783
HERBST RD AT HERBST MANOR	40.491374	-80.119197
MCKNIGHT AT I-279 HOV RAMP-NO STOP	40.4936	-80.012067
KOHLER ST AT DAVIS	40.494726	-79.958684
DAVIS AVE AT KOHLER	40.494766	-79.958965
MAIN ST AT PRAEGER	40.495184	-79.937503
ALPHA DR AT EXPRESSWAY OVERPASS FS	40.496465	-79.868844
DAVIS AVE OPP G ST	40.494803	-79.958217
MILLVALE BUS LOOP AT EVERGREEN	40.494519	-79.975796
MAIN ST AT GARNER	40.4953	-79.937436
BUTLER ST AT CENTER	40.495163	-79.945526
MT VERNON DR AT ARLINGTON CT	40.494977	-79.955533
MIDDLETOWN RD AT HWY RT 51	40.491906	-80.111664
LINCOLN AVE AT EUCLID FS	40.493175	-80.050552
LINCOLN AVE AT EUCLID FS	40.493185	-80.050662
NEVILLE RD AT SHENANGO	40.492601	-80.08019
MAIN ST AT 62ND ST BRIDGE FS	40.49536	-79.939092
SOOSE RD OPP SEAVEY	40.494909	-79.96288
HAWTHORNE RD AT OAKWOOD	40.494904	-79.967998
PERRY HWY AT PERRY VIEW	40.493868	-80.022181
DELAFIELD AVE AT EAST WALDHEIM (OPP WALLEY)	40.496362	-79.893006
MT TROY RD OPP SPRING GARDEN	40.49442	-79.995428
NEVILLE RD AT FLEMING PARK BRIDGE	40.49273	-80.080841
BUTLER ST OPP CENTER	40.49543	-79.945484
MT TROY RD AT SPRING GARDEN	40.494488	-79.995671
MAIN ST AT POWERS	40.495609	-79.938205
BASCOM ST AT #88	40.49397	-80.024524
FREEPORT RD AT LEWIS	40.497186	-79.855707
BASCOM ST OPP #322	40.493868	-80.031582
LINCOLN AVE AT HARRISON	40.493494	-80.051591
BASCOM ST OPP #88	40.494032	-80.024625
PERRY HWY AT #4146	40.494097	-80.021547
SEAVEY RD OPP SCHWARTZ	40.495302	-79.961076
FREEPORT RD AT LEWIS FS	40.497296	-79.855829
BETA DR AT #120 (GRAINGER)	40.497169	-79.865644
BETA DR OPP #120 (GRAINGER)	40.497232	-79.865746
MILLVALE LOOP AT NOT RECOVERING	40.495207	-79.975925
BASCOM ST AT PRESTON	40.494113	-80.032448
EVERGREEN RD AT MILLVALE BUS LOOP	40.495218	-79.976043
BASCOM ST AT ZUG	40.494168	-80.030076
BASCOM ST AT YORK	40.49415	-80.032345
MAIN ST AT BRIDGE	40.495984	-79.94004
HJ HEINZ CENTER (VA HOSP) AT DELAFIELD	40.496939	-79.890874
HAWTHORNE RD OPP MAPLEWOOD	40.495515	-79.967251
MT VERNON DR AT COMMUNITY HOUSE	40.495858	-79.953149
LINCOLN AVE OPP FREEMONT	40.493974	-80.052214
BASCOM ST AT ZUG	40.494497	-80.029887
GAMMA DR AT ALPHA	40.497566	-79.869978
HERBST RD AT DOWNS	40.492799	-80.118297
BUTLER ST AT FREEPORT	40.496364	-79.944126
LINCOLN AVE AT WADLOW PLAZA	40.49432	-80.053137
BUTLER ST OPP FREEPORT	40.496498	-79.944212
MT TROY RD OPP ST MARY CEMETERY ENT	40.495472	-79.999017
FREEPORT ST AT BUTLER	40.496542	-79.943835
OHIO RIVER BLVD AT EAT-N-PARK	40.494203	-80.064397
FREMONT AVE AT LINCOLN	40.494476	-80.052417
MT TROY RD AT ST MARY CEMETERY ENT	40.495576	-79.999122
FREEPORT ST AT GARDEN	40.49667	-79.942535
GAMMA DR AT #122 (MAGNETEK)	40.498052	-79.869156
MT VERNON DR AT FOOD MARKET	40.496455	-79.95489
OHIO RIVER BLVD OPP EAT-N-PARK	40.494325	-80.06429
SOOSE RD AT #215	40.496404	-79.96258
FREEPORT ST  AT BRIDGE	40.4968	-79.942298
LINCOLN AVE OPP HOWARD	40.494642	-80.053541
HERBST RD OPP NOLTE LANE	40.493382	-80.117554
MT TROY RD AT MT TROY EXT	40.495733	-80.000252
MCKNIGHT RD AT I-279 HOV RAMP-NO STOP	40.495493	-80.012576
BASCOM ST AT #276	40.495188	-80.028541
BASCOM ST AT JACKS RUN	40.495304	-80.026068
EVERGREEN RD OPP GEYER	40.496309	-79.976255
MT TROY EXT AT MT TROY	40.495846	-80.000471
EVERGREEN RD AT GEYER	40.496313	-79.976418
GAMMA DR OPP #122 (MAGNETEK)	40.498346	-79.868295
BASCOM ST AT #269	40.495308	-80.028369
PERRY HWY AT #4235	40.495517	-80.020437
JACKMAN AVE OPP OAK	40.494759	-80.06266
PERRY HWY AT #4246	40.495629	-80.020215
BASCOM ST AT #223	40.495547	-80.026532
JACKS RUN RD AT BASCOM	40.49557	-80.026198
JACKMAN AVE AT OAK	40.494856	-80.062757
SEAVEY RD AT F ST	40.496874	-79.959977
IVORY AVE AT EVERGREEN	40.496054	-80.007689
IVORY AVE AT EVERGREEN	40.496087	-80.008129
LINCOLN AVE AT SHERIDAN	40.495181	-80.054911
HERBST RD OPP JENNY LANE	40.49401	-80.117058
BETA DR AT #200 (EMERSON PROCESS MNGMT)	40.498954	-79.863579
JACKMAN AVE AT HOME	40.495201	-80.063148
JACKMAN AVE AT HOME	40.495206	-80.063363
OHIO RIVER BLVD AT THRIFT STORE	40.495163	-80.065799
EVERGREEN RD AT IVORY NS	40.49632	-80.008161
MT TROY EXT AT #4638	40.496356	-80.006816
YORK DR AT #23	40.495872	-80.033369
MT TROY EXT AT IVORY	40.496409	-80.006859
BUTLER ST AT BRIDGE	40.497637	-79.943806
CONNIE DR AT OLD CONNIE	40.496126	-80.022799
IVORY AVE OPP CHERRYLAND	40.496487	-80.009207
LINCOLN AVE AT BALPH	40.495581	-80.055447
MT TROY EXT OPP #4414	40.4967	-79.999927
IVORY AVE AT CHERRYLAND	40.49654	-80.009055
CONNIE DR AT PERRY	40.496329	-80.020201
FREMONT AVE AT TEECE	40.495725	-80.051744
EVERGREEN RD AT MARVIN	40.497242	-79.976916
STARR AVE AT WEST	40.495599	-80.060983
BUTLER ST AT HIGH	40.497894	-79.943972
STARR AVE AT BELLEVUE	40.495626	-80.060973
EVERGREEN RD OPP MARVIN	40.497272	-79.977098
ALPHA DR OPP DELTA	40.499292	-79.870355
MT TROY EXT AT #4414	40.496857	-79.999919
CONNIE DR OPP OLD CONNIE	40.49642	-80.022942
IVORY AVE OPP NELSON RUN	40.496588	-80.014487
IVORY AVE OPP VALLEYVIEW	40.496727	-80.011496
IVORY AVE AT VALLEYVIEW	40.496794	-80.011241
IVORY AVE AT PEACH TREE	40.496749	-80.014648
MT VERNON DR AT LEXINGTON CT	40.497898	-79.955398
GAMMA DR OPP #1000	40.499554	-79.866976
IVORY AVE AT SOVEREIGN	40.496808	-80.012086
ALPHA DR AT DELTA	40.499519	-79.870467
BETA DR OPP #200 (EMERSON PROCESS MNGMT)	40.499664	-79.863904
MCKNIGHT RD AT I-279 HOV RAMP-NO STOP	40.496846	-80.013012
OHIO RIVER BLVD OPP ELIZABETH	40.495774	-80.067171
PERRY HWY AT CONNIE	40.496738	-80.022321
GAMMA DR AT #1000	40.499711	-79.86649
YORK DR OPP #34	40.496609	-80.033604
OHIO RIVER BLVD AT ELIZABETH FS	40.49597	-80.067226
IVORY AVE OPP RODENBAUGH FS	40.497059	-80.017938
IVORY AVE OPP HIGHRIDGE	40.497111	-80.01562
HOME AVE OPP QUEENSBURY APTS	40.496187	-80.062782
HOME AVE AT QUEENSBURY APTS	40.496193	-80.062898
EMERSON AVE AT WESTWOOD	40.498117	-79.966748
WESTWOOD AVE AT #115	40.498158	-79.965596
JACKS RUN RD AT #121	40.496967	-80.027379
LINCOLN AVE AT SPRAGUE	40.496373	-80.057375
MT TROY EXT OPP #4561	40.497397	-80.006395
YORK DR AT #34	40.496874	-80.033584
LINCOLN AVE AT SPRAGUE	40.496415	-80.057125
IVORY AVE AT HIGHRIDGE	40.497244	-80.015599
JACKS RUN RD OPP #121	40.497014	-80.02741
WESTWOOD AVE AT OLD SOOSE	40.498259	-79.96405
STARR AVE OPP HAMILTON	40.496438	-80.060917
CONNIE DR OPP #182	40.497203	-80.022955
IVORY AVE AT RODENBAUGH FS	40.497328	-80.017839
BUTLER ST OPP MAPLEWOOD FS	40.498776	-79.943712
RIDC PARK RAMP-NORTH AT GAMMA	40.500295	-79.862458
CONNIE DR AT #182	40.497255	-80.023013
STARR AVE AT HAMILTON	40.49652	-80.061061
MT TROY EXT AT #4561	40.49761	-80.00639
SOOSE RD OPP FENWAY	40.498443	-79.963392
JACKMAN AVE OPP MCKINLEY	40.496457	-80.065273
GAMMA DR AT ZETA	40.500281	-79.865725
JACKMAN AVE AT MCKINLEY	40.496476	-80.065085
HERBST RD OPP #180	40.495568	-80.117356
BUTLER ST AT MAPLEWOOD	40.499037	-79.943918
LINCOLN AVE AT JACKSON	40.496844	-80.057996
LINCOLN AVE OPP JACKSON	40.496841	-80.058292
BETA DR AT GAMMA (CITIZENS BANK)	40.500618	-79.86064
OAKWOOD ST AT SOOSE	40.498725	-79.963796
MT TROY EXT OPP PINE HILL	40.498087	-79.999198
YORK DR AT BRUNNER	40.497548	-80.031371
ALPHA DR OPP ECKERD	40.500589	-79.871707
MT TROY EXT AT PINE HILL FS	40.498201	-79.999202
JACKMAN AVE AT ELIZABETH	40.496932	-80.065799
EVERGREEN RD AT WIBLE RUN	40.49867	-79.97794
YORK DR OPP BRUNNER	40.497653	-80.031423
ZETA DR OPP #101 (AEROTECH)	40.500828	-79.865248
JACKMAN AVE AT ELIZABETH	40.497009	-80.06604
YORK DR AT #93	40.497787	-80.032428
BALPH AVE AT TEECE	40.497366	-80.054338
HOME AVE AT #306	40.497237	-80.06233
JACKS RUN RD AT #132	40.497937	-80.028025
EVERGREEN RD OPP #4527	40.498352	-80.008178
ZETA DR AT #101 (AEROTECH)	40.501063	-79.864859
PERRY HWY AT IVORY (ISLAND)	40.498132	-80.020159
IVORY AVE AT PERRYSVILLE FS	40.498141	-80.019731
WIBLE RUN RD AT EVERGREEN	40.499001	-79.978059
HOME AVE AT CHRISTIAN CHURCH	40.497345	-80.062428
MCKNIGHT RD AT IVORY AVE RAMP (ISLAND)	40.498351	-80.013058
FREMONT AVE AT ORCHARD	40.497637	-80.050597
SHOP-N-SAVE AT BABCOCK	40.49904	-79.979194
JACKS RUN RD OPP #132	40.498181	-80.027642
MT VERNON DR AT OLD SEAVEY	40.499579	-79.955693
IVORY AVE AT PERRY	40.498345	-80.019936
MT TROY EXT AT #4466	40.498777	-79.998028
PERRY HWY OPP IVORY	40.498346	-80.020385
MT TROY EXT AT #4461	40.498821	-79.997931
RIDC PARK RAMP-SOUTH AT GAMMA	40.501343	-79.864668
CONNIE DR OPP MULKERIN	40.498337	-80.023138
LINCOLN AVE AT STARR FS	40.497621	-80.05983
STARR AVE AT LINCOLN	40.497665	-80.060195
CONNIE DR AT MULKERIN	40.498495	-80.023343
LINCOLN AVE AT STARR	40.497845	-80.060033
OHIO RIVER BLVD AT LOCUST	40.497755	-80.069656
MT TROY EXT OPP NORTHERN INSULATION CO	40.499104	-80.00289
MT TROY EXT AT NORTHERN INSULATION CO	40.499224	-80.002757
WIBLE RUN RD AT GRALL	40.499764	-79.977371
JACKMAN AVE AT CHESTNUT FS	40.498004	-80.067599
MCKNIGHT RD AT IVORY AVE RAMP FS	40.499103	-80.012803
BALPH AVE AT DAWSON	40.498304	-80.053676
WIBLE RUN RD AT GRALL	40.499815	-79.977446
JACKS RUN RD AT CONNIE	40.49881	-80.029203
JACKMAN AVE AT CHESTNUT	40.498062	-80.067555
YORK DR AT #121	40.498804	-80.031706
MT TROY EXT OPP #4466	40.499452	-79.998868
ZETA DR OPP #109 (PW CAMPBELL)	40.502089	-79.862881
YORK DR OPP #121	40.49889	-80.031618
NEVILLE RD AT GULF OIL ENT	40.497734	-80.091355
NEVILLE RD OPP GULF	40.497734	-80.091805
ZETA DR AT #109 (PW CAMPBELL)	40.502179	-79.862925
ORCHARD AVE AT LOCUST	40.498265	-80.068826
ALPHA DR AT ECKERD	40.502062	-79.871768
ORCHARD AVE AT LOCUST	40.498312	-80.069011
YORK DR OPP #69	40.499012	-80.033936
HOME AVE AT CALIFORNIA	40.498515	-80.061839
YORK DR AT #69	40.499074	-80.034012
CONNIE DR AT JACKS RUN	40.499222	-80.029127
CALIFORNIA AVE AT HOME	40.498577	-80.061949
CALIFORNIA AVE AT HOME	40.498623	-80.061754
CONNIE DR OPP MERWOOD	40.499381	-80.024604
CONNIE DR AT MERWOOD	40.499447	-80.024788
FOREST AVE AT #414	40.498951	-80.050462
BALPH AVE AT ORCHARD	40.499153	-80.05308
JACKS RUN RD EXT OPP YORK	40.49965	-80.031652
FOREST AVE AT DAKOTA	40.499349	-80.051221
PERRY HWY AT WEST VIEW	40.499938	-80.021504
CONNIE DR OPP #140	40.499875	-80.025376
CONNIE DR AT #140	40.499878	-80.025491
PERRY HWY OPP WEST VIEW AVE FS	40.499953	-80.021705
OHIO RIVER BLVD AT BIRMINGHAM AVE BRIDGE	40.499026	-80.071174
YORK DR AT JACKS RUN	40.499838	-80.031643
CALIFORNIA AVE AT ELIZABETH FS	40.49923	-80.063622
OHIO RIVER BLVD AT BIRMINGHAM AVE BRIDGE	40.499115	-80.071548
MT TROY EXT OPP #4493	40.500568	-80.000893
MT TROY EXT AT OSTERLE LANE	40.500582	-80.000255
CALIFORNIA AVE OPP ELIZABETH	40.499371	-80.063642
CONNIE DR AT #110	40.500096	-80.028096
CONNIE DR OPP #110	40.500129	-80.028132
CRESCENT ST OPP KITTANNING	40.501738	-79.945753
WIBLE RUN RD AT ANDERSON	40.501182	-79.975658
WIBLE RUN RD OPP ANDERSON	40.501302	-79.975475
ALPHA DR AT #630 (BSC BEARING SERVICE)	40.50328	-79.871607
HWY RT 8 AT KITTANNING (R)	40.501941	-79.945456
CALIFORNIA AVE AT #841 (AVALON ARMS)	40.499647	-80.064384
ANDERSON RD AT WIBLE RUN	40.501386	-79.97604
KAPPA DR AT ZETA	40.503542	-79.861771
ZETA DR OPP KAPPA	40.503546	-79.861585
GRANT AVE AT SULLIVAN TERRACE	40.501964	-79.94684
CALIFORNIA AVE AT #832	40.499675	-80.064746
FOREST AVE AT BALPH	40.499944	-80.052356
ROSS GARAGE AT TERMINAL-NO STOP	40.50059	-80.022476
CONNIE DR OPP #128	40.500515	-80.026383
GRANT AVE OPP SULLIVAN TERRACE	40.50207	-79.946745
CONNIE DR AT #128	40.500532	-80.02647
FOREST AVE AT BALPH	40.500063	-80.052685
ORCHARD AVE AT BIRMINGHAM	40.499788	-80.070509
ORCHARD AVE AT BIRMINGHAM	40.499814	-80.070746
ROSS GARAGE AT 1ST EXIT	40.500778	-80.022299
HWY RT 51 AT STANFORD COURT	40.499088	-80.111094
CALIFORNIA AVE AT CHESTNUT	40.500084	-80.06548
WIBLE RUN RD AT #111	40.501909	-79.974549
HWY RT 8 AT KITTANNING	40.50247	-79.945524
CALIFORNIA AVE AT CHESTNUT	40.500175	-80.065989
WIBLE RUN RD OPP #111	40.502042	-79.974345
MCKNIGHT RD AT MCKNIGHT-IVORY BLDG	40.501396	-80.011436
ALPHA DR AT #635 (INDUSTRIAL TESTING LABS)	40.504165	-79.871489
FOREST AVE AT #546	40.500686	-80.053756
HERBST RD AT LEGION (#225)	40.499475	-80.116536
HERBST RD AT #235	40.499542	-80.115119
PERRY HWY AT ROSS GARAGE ENT #2	40.501384	-80.023303
OHIO RIVER BLVD OPP HARRISON	40.500435	-80.073583
OHIO RIVER BLVD AT HARRISON	40.500462	-80.073341
FOREST AVE OPP #550	40.500924	-80.054368
ORCHARD AVE AT OHIO	40.500687	-80.071927
ORCHARD AVE AT OHIO	40.500695	-80.07208
EVERGREEN RD AT #4562	40.502187	-80.00265
EVERGREEN RD AT #4561	40.502214	-80.002843
HWY RT 51 AT EDGETOWN APTS	40.500042	-80.112095
HWY RT 8 AT GRANT	40.503302	-79.947827
CALIFORNIA AVE AT SCHOOL	40.500981	-80.067128
NEVILLE RD OPP EXXON TERMINAL	40.500407	-80.098214
CALIFORNIA AVE AT SCHOOL	40.501028	-80.067504
NEVILLE RD AT EXXON TERMINAL	40.500537	-80.098078
GRANT AVE OPP DEWEY	40.503498	-79.948501
GRANT AVE AT DEWEY	40.503512	-79.94857
HWY RT 8 AT CATHERINE	40.503562	-79.947541
ORCHARD AVE AT HARRISON	40.501126	-80.07263
KAPPA DR OPP SIGMA	40.505183	-79.864867
ORCHARD AVE AT HARRISON	40.501238	-80.0729
KAPPA DR AT SIGMA	40.505362	-79.865417
OHIO RIVER BLVD AT FISK	40.501457	-80.074885
MEANS AVE AT JACKSON	40.501824	-80.057073
ANDERSON RD OPP MARTHA	40.503467	-79.976246
OHIO RIVER BLVD OPP MONITOR	40.501521	-80.075424
HERBST RD AT HWY RT 51 FS - NO STOP	40.500826	-80.114531
ORCHARD AVE AT CLEVELAND	40.501674	-80.073416
ANDERSON RD AT MARTHA FS	40.503617	-79.976557
CALIFORNIA AVE AT BIRMINGHAM	40.501827	-80.068962
GRANT AVE AT WILSON	40.504174	-79.949256
CALIFORNIA AVE AT BIRMINGHAM	40.501904	-80.069411
GRANT AVE OPP WILSON	40.504274	-79.949356
ORCHARD AVE AT B ALLEY FS	40.501856	-80.073843
FOREST AVE AT CAROLYN FS	40.502244	-80.054489
WIBLE RUN RD AT HILL WOOD	40.50391	-79.970681
MEANS AVE AT VIRGINIA	40.502249	-80.059492
MEANS AVE OPP VIRGINIA	40.502268	-80.059321
OHIO RIVER BLVD AT LAUREL	40.501989	-80.07623
WIBLE RUN RD OPP HILL WOOD	40.504068	-79.970466
